,builderName,State,District,Location,Highway,Railway,Metro,busStop,closestEducationalInstituteDistance,closestHospitalDistance,closestMallDistance,closestBusinessParkDistance,flatNumber,flatType,Area,noOfBathrooms,Parking,pricePerSqFeet,totalPrice,Gym,swimmingPool,Garden,yogaArea,playArea,shoppingArea,ATM/Finance
1118,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4105,3,1278,3,1,32750,41854500,1,1,1,1,1,1,1
1119,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4106,3,1278,3,1,32750,41854500,1,1,1,1,1,1,1
1120,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4107,3,1320,3,1,32750,43230000,1,1,1,1,1,1,1
1121,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4108,3,1320,3,1,32750,43230000,1,1,1,1,1,1,1
1122,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4201,3,1695,3,1,32900,55765500,1,1,1,1,1,1,1
1125,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4204,3,1695,3,1,32950,55850250,1,1,1,1,1,1,1
1126,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4205,3,1278,3,1,32950,42110100,1,1,1,1,1,1,1
1127,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4206,3,1278,3,1,32950,42110100,1,1,1,1,1,1,1
1128,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4207,3,1320,3,1,32950,43494000,1,1,1,1,1,1,1
1129,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4208,3,1320,3,1,32950,43494000,1,1,1,1,1,1,1
1130,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4301,3,1695,3,1,33100,56104500,1,1,1,1,1,1,1
1133,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4304,3,1695,3,1,33100,56104500,1,1,1,1,1,1,1
1134,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4305,3,1278,3,1,33100,42301800,1,1,1,1,1,1,1
1135,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4306,3,1278,3,1,33100,42301800,1,1,1,1,1,1,1
1136,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4307,REFUGE,REFUGE,REFUGE,REFUGE,REFUGE,REFUGE,1,1,1,1,1,1,1
1137,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4308,REFUGE,REFUGE,REFUGE,REFUGE,REFUGE,REFUGE,1,1,1,1,1,1,1
1138,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4401,3,1695,3,1,33250,56358750,1,1,1,1,1,1,1
1141,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4404,3,1695,3,1,33250,56358750,1,1,1,1,1,1,1
1142,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4405,3,1278,3,1,33250,42493500,1,1,1,1,1,1,1
1143,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4406,3,1278,3,1,33250,42493500,1,1,1,1,1,1,1
1144,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4407,3,1320,3,1,33250,43890000,1,1,1,1,1,1,1
1145,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4408,3,1320,3,1,33250,43890000,1,1,1,1,1,1,1
1146,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4501,3,1695,3,1,33400,56613000,1,1,1,1,1,1,1
1149,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4504,3,1695,3,1,33400,56613000,1,1,1,1,1,1,1
1150,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4505,3,1278,3,1,33400,42685200,1,1,1,1,1,1,1
1151,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4506,3,1278,3,1,33400,42685200,1,1,1,1,1,1,1
1152,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4507,3,1320,3,1,33400,44088000,1,1,1,1,1,1,1
1153,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4508,3,1320,3,1,33400,44088000,1,1,1,1,1,1,1
1154,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4601,3,1695,3,1,33550,56867250,1,1,1,1,1,1,1
1157,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4604,3,1695,3,1,33550,56867250,1,1,1,1,1,1,1
1158,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4605,3,1278,3,1,33550,42876900,1,1,1,1,1,1,1
1159,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4606,3,1278,3,1,33550,42876900,1,1,1,1,1,1,1
1160,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4607,3,1320,3,1,33550,44286000,1,1,1,1,1,1,1
1161,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4608,3,1320,3,1,33550,44286000,1,1,1,1,1,1,1
1162,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4701,3,1695,3,1,33700,57121500,1,1,1,1,1,1,1
1165,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4704,3,1695,3,1,33700,57121500,1,1,1,1,1,1,1
1166,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4705,3,1278,3,1,33700,43068600,1,1,1,1,1,1,1
1167,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4706,3,1278,3,1,33700,43068600,1,1,1,1,1,1,1
1168,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4707,3,1320,3,1,33700,44484000,1,1,1,1,1,1,1
1169,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4708,3,1320,3,1,33700,44484000,1,1,1,1,1,1,1
1170,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4801,3,1695,3,1,33850,57375750,1,1,1,1,1,1,1
1173,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4804,3,1695,3,1,33850,57375750,1,1,1,1,1,1,1
1174,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4805,3,1278,3,1,33850,43260300,1,1,1,1,1,1,1
1175,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4806,3,1278,3,1,33850,43260300,1,1,1,1,1,1,1
1176,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4807,3,1320,3,1,33850,44682000,1,1,1,1,1,1,1
1177,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4808,3,1320,3,1,33850,44682000,1,1,1,1,1,1,1
1178,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4901,3,1695,3,1,34000,57630000,1,1,1,1,1,1,1
1181,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4904,3,1695,3,1,34000,57630000,1,1,1,1,1,1,1
1182,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4905,3,1278,3,1,34000,43452000,1,1,1,1,1,1,1
1183,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4906,3,1278,3,1,34000,43452000,1,1,1,1,1,1,1
1184,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4907,3,1320,3,1,34000,44880000,1,1,1,1,1,1,1
1185,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4908,3,1320,3,1,34000,44880000,1,1,1,1,1,1,1
1186,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,5001,3,1695,3,1,34150,57884250,1,1,1,1,1,1,1
1225,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,5408,3,1320,3,1,34750,45870000,1,1,1,1,1,1,1
1226,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,101,1,409,2,1,24000,9816000,1,0,1,1,1,0,1
1227,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,102,2,702,2,1,24000,16848000,1,0,1,1,1,0,1
1228,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,103,2,637,2,1,24000,15288000,1,0,1,1,1,0,1
1229,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,104,2,604,2,1,24000,14496000,1,0,1,1,1,0,1
1230,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,105,2,604,2,1,24000,14496000,1,0,1,1,1,0,1
1231,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,106,2,604,2,1,24000,14496000,1,0,1,1,1,0,1
1232,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,201,1,409,2,1,24050,9836450,1,0,1,1,1,0,1
1233,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,202,2,702,2,1,24050,16883100,1,0,1,1,1,0,1
1234,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,203,2,637,2,1,24050,15319850,1,0,1,1,1,0,1
1235,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,204,2,604,2,1,24050,14526200,1,0,1,1,1,0,1
1236,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,205,2,604,2,1,24050,14526200,1,0,1,1,1,0,1
1237,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,206,2,604,2,1,24050,14526200,1,0,1,1,1,0,1
1238,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,301,1,409,2,1,24100,9856900,1,0,1,1,1,0,1
1239,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,302,2,702,2,1,24100,16918200,1,0,1,1,1,0,1
1240,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,303,2,637,2,1,24100,15351700,1,0,1,1,1,0,1
1241,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,304,2,604,2,1,24100,14556400,1,0,1,1,1,0,1
1242,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,305,2,604,2,1,24100,14556400,1,0,1,1,1,0,1
1243,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,306,2,604,2,1,24100,14556400,1,0,1,1,1,0,1
1244,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,401,1,409,2,1,24150,9877350,1,0,1,1,1,0,1
1245,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,402,2,702,2,1,24150,16953300,1,0,1,1,1,0,1
1246,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,403,2,637,2,1,24150,15383550,1,0,1,1,1,0,1
1247,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,404,2,604,2,1,24150,14586600,1,0,1,1,1,0,1
1248,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,405,2,604,2,1,24150,14586600,1,0,1,1,1,0,1
1249,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,406,2,604,2,1,24150,14586600,1,0,1,1,1,0,1
1250,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,501,1,409,2,1,24200,9897800,1,0,1,1,1,0,1
1251,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,502,2,702,2,1,24200,16988400,1,0,1,1,1,0,1
1252,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,503,2,637,2,1,24200,15415400,1,0,1,1,1,0,1
1253,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,504,2,604,2,1,24200,14616800,1,0,1,1,1,0,1
1254,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,505,2,604,2,1,24200,14616800,1,0,1,1,1,0,1
1255,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,506,2,604,2,1,24200,14616800,1,0,1,1,1,0,1
1256,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,701,1,409,2,1,24250,9918250,1,0,1,1,1,0,1
1257,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,702,2,702,2,1,24250,17023500,1,0,1,1,1,0,1
1258,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,703,2,637,2,1,24250,15447250,1,0,1,1,1,0,1
1259,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,704,2,604,2,1,24250,14647000,1,0,1,1,1,0,1
1260,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,705,2,604,2,1,24250,14647000,1,0,1,1,1,0,1
1261,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,706,2,604,2,1,24250,14647000,1,0,1,1,1,0,1
1262,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,801,1,409,2,1,24300,9938700,1,0,1,1,1,0,1
1263,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,802,2,702,2,1,24300,17058600,1,0,1,1,1,0,1
1264,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,803,2,637,2,1,24300,15479100,1,0,1,1,1,0,1
1265,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,804,2,604,2,1,24300,14677200,1,0,1,1,1,0,1
1266,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,805,2,604,2,1,24300,14677200,1,0,1,1,1,0,1
1267,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,806,2,604,2,1,24300,14677200,1,0,1,1,1,0,1
1268,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,901,1,409,2,1,24350,9959150,1,0,1,1,1,0,1
1269,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,902,2,702,2,1,24350,17093700,1,0,1,1,1,0,1
1270,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,903,2,637,2,1,24350,15510950,1,0,1,1,1,0,1
1271,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,904,2,604,2,1,24350,14707400,1,0,1,1,1,0,1
1272,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,905,2,604,2,1,24350,14707400,1,0,1,1,1,0,1
1273,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,906,2,604,2,1,24350,14707400,1,0,1,1,1,0,1
1274,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1001,1,409,2,1,24400,9979600,1,0,1,1,1,0,1
1275,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1002,2,702,2,1,24400,17128800,1,0,1,1,1,0,1
1276,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1003,2,637,2,1,24400,15542800,1,0,1,1,1,0,1
1277,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1004,2,604,2,1,24400,14737600,1,0,1,1,1,0,1
1278,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1005,2,604,2,1,24400,14737600,1,0,1,1,1,0,1
1279,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1006,2,604,2,1,24400,14737600,1,0,1,1,1,0,1
1280,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1101,1,409,2,1,24450,10000050,1,0,1,1,1,0,1
1281,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1102,2,702,2,1,24450,17163900,1,0,1,1,1,0,1
1282,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1103,2,637,2,1,24450,15574650,1,0,1,1,1,0,1
1283,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1104,2,604,2,1,24450,14767800,1,0,1,1,1,0,1
1284,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1105,2,604,2,1,24450,14767800,1,0,1,1,1,0,1
1285,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1106,2,604,2,1,24450,14767800,1,0,1,1,1,0,1
1286,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1201,1,409,2,1,24500,10020500,1,0,1,1,1,0,1
1287,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1202,2,702,2,1,24500,17199000,1,0,1,1,1,0,1
1288,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1203,2,637,2,1,24500,15606500,1,0,1,1,1,0,1
1289,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1204,2,604,2,1,24500,14798000,1,0,1,1,1,0,1
1290,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1205,2,604,2,1,24500,14798000,1,0,1,1,1,0,1
1291,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1206,2,604,2,1,24500,14798000,1,0,1,1,1,0,1
1292,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1401,1,409,2,1,24550,10040950,1,0,1,1,1,0,1
1293,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1402,2,702,2,1,24550,17234100,1,0,1,1,1,0,1
1294,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1403,2,637,2,1,24550,15638350,1,0,1,1,1,0,1
1295,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1404,2,604,2,1,24550,14828200,1,0,1,1,1,0,1
1296,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1405,2,604,2,1,24550,14828200,1,0,1,1,1,0,1
1297,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1406,2,604,2,1,24550,14828200,1,0,1,1,1,0,1
1298,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1501,1,409,2,1,24600,10061400,1,0,1,1,1,0,1
1299,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1502,2,702,2,1,24600,17269200,1,0,1,1,1,0,1
1300,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1503,2,637,2,1,24600,15670200,1,0,1,1,1,0,1
1301,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1504,2,604,2,1,24600,14858400,1,0,1,1,1,0,1
1302,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1505,2,604,2,1,24600,14858400,1,0,1,1,1,0,1
1303,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1506,2,604,2,1,24600,14858400,1,0,1,1,1,0,1
1304,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1601,1,409,2,1,24650,10081850,1,0,1,1,1,0,1
1305,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1602,2,702,2,1,24650,17304300,1,0,1,1,1,0,1
1306,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1603,2,637,2,1,24650,15702050,1,0,1,1,1,0,1
1307,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1604,2,604,2,1,24650,14888600,1,0,1,1,1,0,1
1308,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1605,2,604,2,1,24650,14888600,1,0,1,1,1,0,1
1309,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1606,2,604,2,1,24650,14888600,1,0,1,1,1,0,1
1310,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1701,1,409,2,1,24700,10102300,1,0,1,1,1,0,1
1311,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1702,2,702,2,1,24700,17339400,1,0,1,1,1,0,1
1312,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1703,2,637,2,1,24700,15733900,1,0,1,1,1,0,1
1313,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1704,2,604,2,1,24700,14918800,1,0,1,1,1,0,1
1314,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1705,2,604,2,1,24700,14918800,1,0,1,1,1,0,1
1315,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1706,2,604,2,1,24700,14918800,1,0,1,1,1,0,1
1316,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1801,1,409,2,1,24750,10122750,1,0,1,1,1,0,1
1317,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1802,2,702,2,1,24750,17374500,1,0,1,1,1,0,1
1318,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1803,2,637,2,1,24750,15765750,1,0,1,1,1,0,1
1319,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1804,2,604,2,1,24750,14949000,1,0,1,1,1,0,1
1320,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1805,2,604,2,1,24750,14949000,1,0,1,1,1,0,1
1321,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1806,2,604,2,1,24750,14949000,1,0,1,1,1,0,1
1322,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1901,1,409,2,1,24800,10143200,1,0,1,1,1,0,1
1323,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1902,2,702,2,1,24800,17409600,1,0,1,1,1,0,1
1324,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1903,2,637,2,1,24800,15797600,1,0,1,1,1,0,1
1325,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1904,2,604,2,1,24800,14979200,1,0,1,1,1,0,1
1326,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1905,2,604,2,1,24800,14979200,1,0,1,1,1,0,1
1327,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,1906,2,604,2,1,24800,14979200,1,0,1,1,1,0,1
1328,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,2001,1,409,2,1,24850,10163650,1,0,1,1,1,0,1
1329,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,2002,2,702,2,1,24850,17444700,1,0,1,1,1,0,1
1330,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,2003,2,637,2,1,24850,15829450,1,0,1,1,1,0,1
1331,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,2004,2,604,2,1,24850,15009400,1,0,1,1,1,0,1
1332,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,2005,2,604,2,1,24850,15009400,1,0,1,1,1,0,1
1333,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,2006,2,604,2,1,24850,15009400,1,0,1,1,1,0,1
1334,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,2101,1,409,2,1,24900,10184100,1,0,1,1,1,0,1
1335,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,2102,2,702,2,1,24900,17479800,1,0,1,1,1,0,1
1336,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,2103,2,637,2,1,24900,15861300,1,0,1,1,1,0,1
1337,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,2104,2,604,2,1,24900,15039600,1,0,1,1,1,0,1
1338,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,2105,2,604,2,1,24900,15039600,1,0,1,1,1,0,1
1339,Arkade,Maharastra,Mumbai,3,2000,2000,2600,500,20,150,500,1800,2106,2,604,2,1,24900,15039600,1,0,1,1,1,0,1
